cust_id,jan_month_spending,jan_month_freq,feb_month_spending,feb_month_freq,mar_month_spending,mar_month_freq,apr_month_spending,apr_month_freq,may_month_spending,may_month_freq,jun_month_spending,jun_month_freq,jul_month_spending,jul_month_freq,aug_month_spending,aug_month_freq,sep_month_spending,sep_month_freq,oct_month_spending,oct_month_freq,nov_month_spending,nov_month_freq,dec_month_spending,dec_month_freq,Monday_spending,Tuesday_spending,Wednesday_spending,Thursday_spending,Friday_spending,Saturday_spending,Sunday_spending,discount_freq,product_types,discount_rate,total_spending,total_freq
67729754,382.9,31,426.29,25,554.09,27,605.21,30,614.52,21,540.63,20,619,22,681.04,22,570.45,18,606.19,25,640.81,25,632.1,25,574.49,1420.97,1128.35,1322.83,575.41,973.26,877.92,0.287559055,863,0.136071968,6873.23,0.398630137
67859611,272.93,19,357.31,27,466.43,32,372.49,25,265.69,17,399.64,27,476.78,31,615.72,45,435.65,32,643.34,47,655.87,41,753.54,41,794.38,625.93,927.11,451.07,1116.96,1127.22,672.72,0.212676056,801,0.097625092,5715.39,0.526027397
68359993,469.3,28,566.41,26,474.65,34,746.57,38,695.25,38,571.5,40,539.43,36,619.3,47,493.22,32,600.35,39,451.36,31,353.48,29,669.14,1214.6,1080.03,1062.5,952.59,817.74,784.22,0.38541961,833,0.188446797,6580.82,0.57260274
69579818,495.17,44,487.22,45,716.03,56,612.57,48,691.68,55,343.78,41,625.74,45,532.79,45,722.23,48,616.32,48,581.44,48,554.27,45,1069.57,1052.69,800.27,990.04,939.78,1063.36,1063.53,0.191921306,939,0.128523123,6979.24,0.778082192
70329843,362.41,18,414.68,17,714.8,25,682.58,23,892.8,40,797.47,37,966.78,42,824.05,39,509.83,25,523.26,19,495.35,26,397.08,17,674.44,1149.96,1049.03,1143.44,877.57,1477.39,1209.26,0.194717617,695,0.097181898,7581.09,0.449315068
70549910,673.74,27,655.91,22,724.71,31,933.64,34,690.24,34,792.88,38,580.27,28,740,26,442.37,24,689.31,31,1067.66,26,909.95,30,570.72,684.35,1234.18,807.41,1691.57,2822.96,1089.49,0.281834215,828,0.15460038,8900.68,0.480821918
71279767,555.57,27,613.05,26,701.21,35,579.88,28,423.32,24,477.53,34,520.86,31,569.21,25,420.2,25,529.62,29,389.22,17,454.95,22,810.88,537.02,483.66,1530.67,848.84,1572.67,450.88,0.262088297,809,0.133622097,6234.62,0.442465753
71439816,674.32,25,652.68,25,807.15,30,691.04,28,651.86,30,794.1,32,544.66,24,298.38,10,442.75,23,582.73,22,554.92,21,556.6,24,677.37,928.41,789.11,1267.85,1200.78,2137.64,250.03,0.193165772,897,0.112466876,7251.19,0.402739726
71799691,374.14,14,357.2,13,531.99,16,584.75,14,367.33,15,628.28,20,660.29,25,1041.45,33,807.38,18,787.04,28,765.22,28,958.39,31,747.66,1796.7,1122,1071.35,1050.95,1774.91,299.89,0.363636364,1054,0.189990379,7863.46,0.349315068
72619999,401.46,16,489.84,24,582.59,25,472.3,20,689.18,26,646.24,26,500.76,23,629.19,24,498.17,29,626.68,32,554.49,28,585.23,28,533.09,2268.92,1009.26,977.36,580.33,600.47,706.7,0.384092098,780,0.19578942,6676.13,0.412328767
73019562,330.59,8,289.73,11,540.75,10,489.41,14,831.95,26,476.27,18,694.42,16,821.12,19,484.69,21,514.89,15,442.63,16,931.36,23,567.95,760.71,968.52,879.97,1246.83,1416.62,1007.21,0.290909091,1151,0.157759638,6847.81,0.269863014
73199764,484.37,23,574.17,28,512.77,28,918.94,25,327.02,22,384.75,27,596.56,22,321,23,518.72,25,516.98,20,481.6,27,633.46,34,206.72,610.42,783.89,1412.15,1524.56,1583.38,149.22,0.282997337,880,0.136200203,6270.34,0.416438356
73299981,545.84,26,666.5,27,859.71,34,711.82,22,849.91,28,695.88,26,645.23,25,861.32,35,762.12,33,902.4,28,925.39,35,807.86,32,494.27,2617.98,320.33,3221.96,1834.65,433.71,311.08,0.327009384,847,0.141862499,9233.98,0.480821918
73929893,607.92,23,478.15,30,563.75,33,708.81,30,698.29,21,725.93,34,703.75,44,428.38,36,284.97,31,593,38,378.96,34,592.16,33,602.68,1252.16,958.93,1031.66,1053.13,1064.77,800.74,0.405498282,1127,0.194907881,6764.07,0.530136986
74309995,610.58,31,695.96,26,801.23,25,797.12,32,719.89,26,626.5,32,685.77,31,546.8,26,757.85,35,676.01,31,677.94,24,695.68,28,878.3,1430.28,1358.81,1161.11,1392.47,1335.67,734.69,0.312839577,779,0.133319814,8291.33,0.475342466
74629735,822.63,51,899.22,50,756.35,50,825.57,45,1033.11,56,1021.61,49,985.12,52,1038.4,52,698.15,44,786.25,41,627.66,34,736.18,41,920.47,1710.5,1405.79,1384.69,1522.3,2012.79,1273.71,0.264391447,1204,0.13883305,10230.25,0.773972603
74779598,604.24,17,935.58,22,850.66,21,871.4,23,1004.22,24,748.22,21,702.17,25,825.07,30,736.49,24,714.88,27,558.09,19,827.65,23,707.17,634.2,321.33,669.75,1101.78,3163.58,2780.86,0.303241548,1190,0.13216872,9378.67,0.378082192
75099730,550.52,27,574.47,30,810.89,35,760.93,30,719.05,32,733.41,30,589.18,25,867.53,26,725.62,33,699.96,22,612.05,27,734.3,31,1374.36,1390.75,1808.88,1076.21,759.99,1235.68,732.04,0.415822612,1032,0.215251707,8377.91,0.476712329
75539611,402.57,17,268.97,14,913.01,26,643.1,25,425.88,26,633.77,23,580.37,23,607.96,24,585.38,26,509.32,21,558.81,22,431.13,26,676.51,1029.47,1223.56,756.53,1187.58,1040.23,646.39,0.413203883,929,0.218823902,6560.27,0.373972603
75939834,405.94,30,527.44,34,702.03,38,554.93,25,635.08,35,512.82,38,683.11,34,478.44,25,559.14,36,734.62,37,648.47,38,559.72,28,940.99,901.92,1033.43,811.04,944.63,1529.06,840.67,0.309365033,773,0.149426795,7001.74,0.545205479
76319567,392.74,9,546,12,491.83,12,346.45,14,455.4,17,639.44,15,659.44,23,916.75,20,592.19,17,684.21,29,832.25,21,848.73,18,1594.12,1399.27,1061,1837.98,120.36,490.61,902.09,0.198074609,703,0.06696779,7405.43,0.283561644
76819642,418.53,16,226.08,15,427.75,16,276.17,12,402.31,15,343.02,22,901.04,31,550,28,525.92,27,584.55,36,478.16,24,654.1,30,654.41,888.89,787.28,729.33,1116.4,1338.36,272.96,0.351351351,626,0.148641314,5787.63,0.37260274
77819930,706.82,29,469.96,28,705.25,34,705.55,28,666.87,35,820.11,33,458.68,22,606.97,21,455.75,22,662.99,31,800.82,27,866.01,24,1004.02,1298.87,1748.53,1251.87,1307.12,924.44,390.93,0.189139011,956,0.105500994,7925.78,0.457534247
78029849,442.73,17,559.96,18,772.38,21,645.08,25,800.28,25,697.11,17,512.46,11,657.86,11,813.55,15,825.93,17,577.91,20,730.84,12,1173.49,1969.47,1595.98,1203.76,2058.74,34.65,NA,0.385308698,583,0.171037172,8036.09,0.28630137
78319955,486.49,22,475.75,23,570.51,31,580.32,25,565.85,26,484.04,23,659.02,27,588.22,25,466.66,18,574.07,26,520.9,26,518.56,26,1075.86,1092.82,823.89,1198.44,1260.53,788.69,250.16,0.399087399,965,0.174680096,6490.39,0.408219178
78759625,569.08,33,557.69,23,517.42,26,697.08,28,519.46,28,653.38,30,612.43,35,531.35,25,522.97,22,526.69,26,552.21,29,574.51,26,1080.55,1117.37,1079.32,750.71,921.65,915.7,968.97,0.312671148,1100,0.138185065,6834.27,0.453424658
79149851,514.51,25,497.77,22,592.47,26,488.83,20,584.67,30,609.09,25,537.27,29,758.95,26,569.07,27,638.66,29,738.04,29,723.89,29,920.26,2037.41,664.17,1069.66,631.88,642.32,1287.52,0.247019374,545,0.11806698,7253.22,0.434246575
79619997,629.92,32,543.5,34,755.88,31,1119.5,33,850.12,33,473.47,22,769.99,30,849.08,36,815.48,31,836.46,35,561.98,30,1008.22,30,507.47,1070.28,1398.86,1083.78,1334.91,2053.25,1765.05,0.277249002,1131,0.137276714,9213.6,0.516438356
79879661,451.65,19,409.39,14,806.64,26,661.28,20,925.54,23,602.94,17,618.54,23,502.84,15,535.21,22,629.78,21,699.72,27,463.73,19,1090.83,983.88,1287.79,1277.32,1613.01,552.87,501.56,0.258508078,870,0.155553193,7307.26,0.336986301
79999567,289.54,10,552.46,15,588.79,17,459.55,14,589.03,15,330.59,9,410.98,9,486.06,11,710.59,23,931.72,26,675.76,18,922.62,24,609.03,733.12,656.03,716.86,1304.3,1887.7,1040.65,0.391200951,751,0.192392012,6947.69,0.261643836
80089949,697.54,29,991.34,29,1228.36,33,1188.99,31,792.79,32,1197.86,27,916.43,33,1091.6,31,969.04,21,749.54,22,1038.83,14,1436.1,23,890.94,953.63,2637.9,952.27,2831.26,2830.17,1202.25,0.381117153,1367,0.182420174,12298.42,0.445205479
80389854,531.72,30,570.23,31,1193.37,39,900.2,39,718.14,29,827,43,832.46,42,818.73,24,859.23,39,720.42,35,740.45,29,959.26,33,898.96,754.71,1259.62,1621.62,1890.52,2075.61,1170.17,0.301634074,1070,0.137574059,9671.21,0.565753425
80389948,571.7,35,465.92,27,731,36,633.08,21,540.13,31,465.94,28,593.02,34,729.9,39,386.4,28,569.71,31,267.96,20,994.74,24,657.07,467.93,837.89,1027.44,987.71,1668.31,1303.15,0.37160414,1012,0.194341202,6949.5,0.484931507
80439984,690.94,31,700.84,34,785.4,37,789.36,33,849.78,36,540.63,28,807.11,30,860.47,24,761.75,37,615.85,33,557.02,25,624.73,35,1092.81,1518.65,1061.15,1289.6,1169.86,1088.86,1362.95,0.363145258,1043,0.161226713,8583.88,0.524657534
80629973,438.83,22,699.83,30,688.1,25,799.59,21,701.94,23,745.11,24,373.65,18,353.08,10,728.37,21,1028.12,30,653.56,25,1201.32,32,671.37,1013.09,1274.27,1030.93,1623.32,1664.38,1134.14,0.362711864,1001,0.178605362,8411.5,0.384931507
80649955,547.38,16,662.8,19,622.16,20,975.37,26,763.69,21,517.04,21,819.68,24,590.11,16,501.2,11,350.7,10,240.67,11,502.76,16,396,1009.47,805.02,725.47,898.14,1867.81,1391.65,0.370683819,1031,0.169201147,7093.56,0.289041096
80919996,542.5,15,572.6,16,834.35,15,972.96,24,796.89,22,777.93,24,845.43,26,679.67,30,643.93,31,738.81,32,712.67,21,1070.01,25,53.14,513.64,239.51,490.15,6497.51,798.69,595.11,0.512053778,1035,0.286339571,9187.75,0.384931507
80979923,361.55,13,577.97,15,803.43,19,738.29,17,437.31,13,609.98,19,562,17,657.21,29,559.23,34,713.92,32,496.76,18,679.65,15,261.82,718.53,1162.58,720.45,1274.07,1758.41,1301.44,0.441324392,841,0.207241918,7197.3,0.330136986
81129666,512.82,40,681.08,38,432.87,29,406.15,31,500.72,32,517.17,34,401.83,25,495.07,32,566.97,29,450.17,23,409.6,26,605.54,34,904.39,771.08,1019.24,1021.17,842.88,960.43,460.8,0.28031734,736,0.121474691,5979.99,0.510958904
81719972,568.41,24,629.2,22,489.35,26,497.49,30,654.86,26,555.76,26,496.92,15,328.92,25,350.8,25,369.6,18,411.39,18,478.9,20,712.42,794.06,1035.25,578.3,2178.29,383.55,149.73,0.350689127,841,0.204933242,5831.6,0.376712329
82579930,568.01,39,533.45,43,798.85,48,695.34,44,723.09,42,773.77,46,608.55,43,950.8,49,774.64,39,657.9,42,759,43,764.56,44,1251.87,1366.8,1527.07,1863.23,1522.6,733.14,343.25,0.273647334,901,0.119979063,8607.96,0.715068493
82649574,321.75,13,350.37,11,434.87,17,446.35,17,317.34,16,477.63,21,674.86,28,799.19,32,706.58,30,806.64,27,648.1,29,854.32,32,707.79,780.33,798.23,929.08,1079.42,1069.45,1473.7,0.210078534,752,0.114990416,6838,0.373972603
83199926,631.99,27,537.9,24,657,23,897.46,31,645.31,29,948.82,34,698.27,29,690.87,29,501.93,23,709.46,35,556.4,26,816.17,28,1058.31,1023.6,1163.02,980.1,849.22,1494.73,1722.6,0.271678682,869,0.154527768,8291.58,0.463013699
83299669,485.55,48,517.71,47,764.09,54,793.73,55,678.36,53,513.87,52,748.96,60,894.77,50,690.37,48,661,46,732.26,52,754.76,57,1244.47,1332.99,1285.09,1024.94,1010.48,1250.28,1087.18,0.408322497,1450,0.218483814,8235.43,0.852054795
83579579,359.91,21,328.46,20,409.46,21,1016.1,22,88.47,4,553.08,20,232.05,13,313.99,11,228.71,12,549.34,25,568.06,27,515.03,33,300.65,639.01,972.65,1102.78,967.12,617.76,562.69,0.314063848,960,0.177029267,5162.66,0.31369863
83829902,416.87,22,278.67,16,666.63,24,609.41,25,573.16,23,474.26,25,469.17,19,422.96,18,501.65,19,293.35,15,359.13,19,457.46,20,862.17,771.34,1643,1074.8,823.33,340.99,7.09,0.38469218,1161,0.210747977,5522.72,0.335616438
83859862,370.5,17,394.58,18,453.22,20,517.22,22,425.41,23,455.03,26,523.69,27,664.45,35,657.29,33,731.03,34,676.08,32,622.46,32,564.91,1010.78,1052.33,1043.67,930.12,906.37,982.78,0.348302593,1007,0.159772382,6490.96,0.436986301
84149967,988.73,51,1024.34,54,984.11,53,672,37,640.31,34,572.89,30,733.08,33,711.4,35,692.99,34,772.07,36,773.46,33,859.31,35,899.21,1500.86,1313.68,1336.11,1491.86,2071.61,811.36,0.242450894,887,0.116996847,9424.69,0.636986301
84579762,528.68,43,497.9,42,588.98,45,659.81,45,547.22,41,507.76,47,345.49,33,443.69,43,444.16,32,523.97,41,418.74,44,588,43,550.73,883.47,894.45,820.17,881.09,1130.73,933.76,0.347114813,742,0.16875578,6094.4,0.683561644
84729890,918.41,30,651.44,30,529.81,25,804.9,24,537.85,27,580.09,26,709.61,26,394.05,15,348.05,16,451.76,19,510.9,21,612.29,30,274.99,428.41,469.3,237.56,812.39,3630.04,1196.47,0.233297121,1117,0.094124602,7049.16,0.395890411
84859558,905.69,22,419.11,9,514.83,13,1253.1,25,1184.69,26,252.2,4,NA,NA,55.47,1,28.39,2,NA,NA,462.3,9,1393.51,29,631.24,806.18,605.13,741.42,399.52,1069.34,2216.46,0.161027313,606,0.072964418,6469.29,0.191780822
84949644,599.68,35,597.76,35,607.83,36,660.18,35,659.16,32,390.74,21,556.38,24,292.53,17,560.02,33,476.3,28,651.86,32,761.24,31,1593.83,481.66,817.9,1168.96,1270.01,565.42,915.9,0.25066313,861,0.118222489,6813.68,0.491780822
85859943,325.03,25,423.38,25,652.59,29,675.66,31,885.47,43,735.96,46,922.33,54,713.54,48,880.48,49,898.06,54,722.68,51,876.41,53,1147.02,1233.92,1288.5,1220.54,1538.11,1377.19,906.31,0.221992559,807,0.097389538,8711.59,0.695890411
87149903,265.48,21,309.41,23,431.29,19,603.3,26,639.93,30,339.56,24,312.35,20,292.3,14,428.39,26,576.03,37,400.48,23,557.94,19,351.36,581.06,1154.98,797.67,893.97,689.22,688.2,0.391843056,696,0.172022775,5156.46,0.38630137
87429999,735.45,32,727.32,35,1009.34,33,608.02,32,702.73,22,784.09,27,874.59,27,1000.18,32,767.88,29,885.96,40,498.46,30,1186.48,36,961.73,833.36,1315.9,2060.42,1584.07,1886.84,1138.18,0.178703704,1015,0.084404594,9780.5,0.51369863
87679991,444.03,39,453.41,35,565.38,40,439.72,36,625.47,38,541.83,39,457.62,29,587.61,40,555.95,36,528.57,37,506.72,35,547.08,33,779.62,978.83,636.86,820.86,1453.59,772.65,810.98,0.162038664,657,0.071520945,6253.39,0.598630137
88129996,875.03,27,765.05,25,1008.44,23,934.73,23,914.88,24,1078.76,27,940.93,29,820.75,21,848.58,24,878.16,25,644.1,22,381.95,8,2149.17,1302.16,1413.03,1532.81,1884.86,1513.47,295.86,0.315789474,1087,0.161749705,10091.36,0.380821918
88179938,556.48,49,469.16,50,572.08,55,527.87,53,685.19,59,494.59,52,419.82,54,522.29,57,398.28,49,523.76,55,524.89,56,705.18,56,691.2,865.66,1019.2,818.23,1249.63,1165.98,589.69,0.210568455,1322,0.119078001,6399.59,0.883561644
88999990,693.75,26,683.42,24,925.84,28,1050.27,32,885.32,28,717.35,25,944.09,37,643.4,25,933.29,30,691.51,23,763.25,24,837.71,23,771.94,1739.02,1378.9,1617.71,1190.32,2338.52,732.79,0.279298546,909,0.138832154,9769.2,0.445205479
89089578,343.77,19,354.5,17,390.32,13,537.48,17,703.56,34,656.39,35,439.61,24,551,25,713.07,35,528.76,36,686.21,27,968.02,34,666.78,805.15,1130.2,826.17,1358.47,1374.64,711.28,0.353984576,1018,0.156429127,6872.69,0.432876712
89179574,477.08,22,429.23,18,793.68,24,557.42,21,802.87,17,449.18,14,793.53,32,851.63,35,904.08,34,828.77,34,923.9,35,1069.36,34,579.23,1015.09,1192.04,1572.31,1482.52,1337.54,1702,0.419272314,1064,0.194558821,8880.73,0.438356164
89509969,534.5,18,386.8,21,767.23,27,1185.35,27,960.34,26,841.84,24,953.66,23,1016.6,25,677.17,19,784.05,22,778.25,22,841.92,20,649.99,2300.37,1933.45,904.49,1873.29,1153.28,912.84,0.423393316,1252,0.207718621,9727.71,0.375342466
89529986,605.59,30,596.71,29,863.64,34,799.72,34,809.59,35,640.41,30,658.41,32,662.19,33,713.08,33,543.41,31,424.14,31,316.19,15,619.76,1710.78,814.34,959.26,1882.34,619.96,1026.64,0.273165778,909,0.119464555,7633.08,0.502739726
89989770,727.21,21,872.14,20,1048.39,23,1416.03,25,914.89,27,851.18,24,973.87,27,1427.95,30,851.44,29,909.32,25,898.68,24,977.8,31,806.46,1618.71,1773.18,2033.49,3783.14,1379.65,474.27,0.410007331,1418,0.181893565,11868.9,0.419178082
90219881,971.13,42,996.93,46,1313.14,46,963.51,36,1058.15,44,1072.69,44,1083.79,46,865.92,43,697.9,36,744.65,35,786.33,35,837.05,35,2118.76,1658.09,1631.56,1599.3,1533.44,1813.99,1036.05,0.207579306,802,0.11364678,11391.19,0.668493151
90219975,1172.5,30,736.45,28,1061.5,29,904.31,25,855.4,30,806.44,25,898.55,30,721,24,746.72,20,724.59,26,698.25,24,1155.8,30,550.19,1198.19,1239.5,1598.21,1262.75,3697.65,935.02,0.303269448,1015,0.186060182,10481.51,0.439726027
91109992,643.45,30,425.86,21,546.24,21,473.27,18,756.89,33,363.4,19,421.34,22,400.95,22,541.95,26,395.52,24,522.1,21,537.36,24,303.4,924.44,1195.55,950.17,1409.19,1086.89,158.69,0.413732394,1051,0.176244959,6028.33,0.384931507
91579746,875.19,45,799.18,39,1012.26,45,974.52,48,926.01,45,760.02,39,908.71,44,776.23,39,750.66,46,788.67,48,850.62,51,894.58,43,974.05,1490.46,1351.25,1537.86,1298.8,792.59,2871.64,0.238627451,1177,0.105664663,10316.65,0.728767123
91599814,593.96,26,654.85,32,800.7,33,533.21,27,538.98,27,791.68,31,743.89,30,785.28,31,743.57,28,589.65,24,690.54,30,888.38,31,2424.63,1005.74,1330.43,1396.72,1252.55,608.73,335.89,0.242948843,918,0.103474955,8354.69,0.479452055
93059807,843.7,42,908.81,40,1194.74,40,960.68,41,1060.57,41,849.37,36,756.9,31,644.01,30,708.3,38,894.49,42,817.22,40,987.22,40,996.82,2054.86,1675.78,2026.29,1663.97,1963.03,245.26,0.348821082,1287,0.210068385,10626.01,0.631506849
93289858,457.89,20,878.82,39,1310.9,45,1332.44,47,1067.41,40,1040.73,43,1128.6,45,845.75,41,603.89,35,999.61,48,987.38,40,428.64,25,1378.24,1665.58,1420.74,1570.02,1710.73,1927.74,1409.01,0.33096972,825,0.147496467,11082.06,0.64109589
93779706,856.7,49,840.18,42,963.26,51,1013.99,46,1119.83,51,933.73,41,957.34,53,884.71,39,980.29,47,965.74,52,848.86,52,906.13,46,1055.45,1142,1421.86,1446.95,3193.4,1752.31,1258.79,0.176545224,1064,0.068228828,11270.76,0.779452055
93819816,567.98,47,530.28,46,649.21,43,732.87,39,691.77,47,629.52,43,764.2,43,670.65,39,696.32,49,731.84,47,578.46,44,809.73,41,829.99,1453.46,1085.68,919.1,1390.83,1496.68,877.09,0.34117186,1268,0.177865714,8052.83,0.723287671
93929893,395.16,24,394.51,24,212.75,21,710.87,27,500.12,26,429.78,27,470.14,37,750.16,38,259.53,22,494.49,27,918.13,29,931.73,40,705.5,930.31,836.35,1000.91,1138.21,885.65,970.44,0.423263889,1079,0.189442932,6467.37,0.468493151
94089876,458.32,46,577.68,44,542.67,41,458.44,39,501.87,42,483.79,47,416.13,42,417.5,40,487.16,42,540.1,46,511.33,41,467.94,43,668.47,1325.79,856.68,769.77,888.3,673.78,680.14,0.489852008,1043,0.24488232,5862.93,0.702739726
95779968,728.77,27,537.6,20,899.72,19,741.62,19,997.58,24,766.19,24,581.97,16,575.35,17,666.66,19,582.55,20,696.98,29,625.19,23,948.36,2152.55,1750.84,1270.88,1556.74,408.87,311.94,0.347482014,1025,0.159053595,8400.18,0.352054795
95899906,514.42,36,700.7,38,623.21,37,588.47,36,448.02,26,494.65,31,551.79,35,532.64,44,534.41,46,503.5,46,511.91,38,712.53,44,922.75,1119.04,1030.35,1102.17,1064.5,769.33,708.11,0.228629977,662,0.080891158,6716.25,0.626027397
95919954,599.37,42,922.79,50,1047.08,56,939.36,50,898.39,47,972.91,53,268.18,15,92.06,4,808.56,38,797.96,54,767.58,50,1064.62,49,816.61,1117.63,840.63,1307.67,3355.85,1073.16,667.31,0.249595105,1161,0.11793213,9178.86,0.695890411
95989578,367.02,28,282.81,23,441.12,28,485.72,29,450.76,25,349.69,26,376.29,27,436.05,24,505.6,27,838.85,57,972.06,58,703.53,56,642.5,869.87,993.19,1271.63,754.67,1056.29,621.35,0.210186514,733,0.12387389,6209.5,0.55890411
96529749,527.27,27,482.19,23,715.15,26,1090.39,30,492.12,25,721.94,32,530.23,28,743.78,28,747.38,27,812.03,29,647.71,38,755.18,38,304.51,1037.86,2246.24,484.49,1714.51,607.84,1869.92,0.435277038,802,0.217421232,8265.37,0.480821918
97839972,488.56,28,568.61,28,466.45,26,718.05,26,563.49,29,452.58,28,639.63,29,624.3,25,619.87,30,401.36,21,572,24,666.7,28,935.7,1253.24,1024.35,1199.09,1227.96,778.43,362.83,0.274773609,802,0.130226229,6781.6,0.44109589
98589822,455.61,20,275.63,18,437.4,22,540.04,24,545.86,23,317.14,16,528.85,22,317.65,17,491.53,28,431.1,27,513.99,32,486.79,25,259.57,698,1063.33,810.51,1015.58,756.8,737.8,0.523533951,858,0.261704513,5341.59,0.375342466
98909970,965.37,30,632.52,24,915.95,26,825.78,26,876.96,29,956.48,24,990.61,27,734.75,19,1117.55,24,848.81,32,960.81,29,1003.02,29,1311.39,1853.18,2143.48,1649.4,1524.64,1176.91,1169.61,0.231865001,926,0.113925511,10828.61,0.436986301
99149829,735.66,26,625.79,19,776.96,22,782.38,22,793.09,21,657.12,22,709.42,22,885.34,30,625.96,27,467.49,19,726.82,21,864.03,21,768.66,3020.75,488.93,523.18,1818.61,625.53,1404.4,0.273980309,951,0.104234302,8650.06,0.37260274
99189821,406.95,25,536.48,27,404.59,25,414.76,24,493.53,25,426.25,23,510.96,23,478.47,27,577.94,30,418.58,24,379.22,28,596.56,26,1111.49,861.06,741.31,564.17,993.37,871.87,501.02,0.269700672,925,0.12952373,5644.29,0.420547945
99639980,703.33,50,731.59,42,706.71,48,634.35,40,889.41,47,474.17,28,361.28,21,364.48,17,634.55,43,764.11,47,610.94,40,1042.7,48,1092.94,1201.17,807.49,785.99,1336.3,1457.53,1236.2,0.225539388,1031,0.124753487,7917.62,0.645205479
99879872,791.85,40,715.01,41,791.48,40,965.3,38,780.91,41,804.23,43,949.26,49,907.89,38,833.17,44,834.24,43,777.01,38,990.53,36,1210.46,1397.63,1450.44,1318.49,1849.51,1434.64,1479.71,0.18489426,1076,0.078785192,10140.88,0.67260274
1489990,761.09,29,592.03,28,934.68,26,1011.38,30,690.6,26,684.71,24,524.85,27,892.79,32,771.55,31,714.26,29,611.17,22,683.31,25,300.38,985.59,611.16,856.69,1042.92,3120.5,1955.18,0.389676819,1290,0.185441839,8872.42,0.450684932
2569933,556.52,13,869.58,14,725.55,14,698.26,21,1158.54,20,895.59,37,937.02,28,1244.26,33,1093.85,37,1264.45,37,1237.11,22,1037.57,23,788.53,7304.89,412.74,1618.98,731.6,269.32,592.24,0.30202339,1395,0.145282874,11718.3,0.409589041
3029725,656.26,36,646.59,29,772.34,32,803.05,32,639.85,31,724.88,35,1033.58,34,736.06,28,864.86,36,765.05,36,523.46,30,808.25,32,1576.05,467.6,983.52,775.54,2240.23,2444.91,486.38,0.272363418,992,0.149520895,8974.23,0.535616438
3799775,607.93,43,512.53,35,723.93,36,537.77,28,621.81,34,619.51,32,524.44,40,635.79,35,356.11,22,442.77,26,554.88,33,516.13,30,721.12,1143.92,929.81,936.37,936.23,1224.94,761.21,0.353264769,990,0.199589064,6653.6,0.539726027
4619713,440.71,53,477.46,54,569.16,54,583.36,54,519.3,54,536.64,57,662.09,59,548.65,52,545.19,54,646.36,49,499.37,50,687.03,48,833.56,787.06,770.7,775.82,1103.9,1801.33,642.95,0.215318693,913,0.117523454,6715.32,0.873972603
5469644,875.72,21,678.21,29,862.46,31,643.92,22,686.66,26,831.79,32,709.42,28,841.05,24,640.51,22,779.45,26,688.56,21,949.28,27,1581.87,1066.83,1326.76,1188.38,1010.39,1611.8,1401,0.24813298,1044,0.127649352,9187.03,0.423287671
7469857,611.81,42,488.27,33,583.99,36,544.99,31,454.78,32,428.74,29,510.57,39,711.4,44,464.79,32,629.16,36,665.14,43,926.74,46,776.91,832.81,713.79,1058.45,1148.1,1126.81,1363.51,0.273979724,1028,0.126547899,7020.38,0.606849315
11009819,454.32,18,532.18,23,812.96,26,561.09,19,645.5,29,671.96,34,598.48,30,571.06,23,531.92,28,659.58,25,644.41,24,744.95,22,426.77,979.74,806.83,1812.83,1450.81,1660.56,290.87,0.406784335,1051,0.211346095,7428.41,0.412328767
12889998,640.05,36,409.47,30,584.81,34,541.99,31,580.34,30,793.18,36,642.75,37,584.44,34,375.05,18,543.26,29,747.13,45,746.57,36,809.06,1064.3,1152.57,1136.27,1238.25,915.55,873.04,0.175110132,505,0.058481478,7189.04,0.542465753
15519754,630.62,28,521.88,24,633.77,29,643.67,27,558.61,23,636.87,27,638.66,27,559.74,27,570.07,23,515.33,28,598.03,25,646.85,27,743.21,717.44,1290.09,1126.1,1700.86,916.64,659.76,0.205557054,844,0.080050202,7154.1,0.431506849
15979950,415.16,27,551.71,27,678.76,33,610.51,29,613.47,32,471.4,29,465.37,23,290.56,11,344.46,23,431.64,23,491.49,26,611.96,29,790.02,726.54,699.39,921.94,955.03,729.94,1153.63,0.319022946,882,0.182585968,5976.49,0.42739726
16949868,211.21,15,490.6,20,777.07,26,1352.77,34,607.98,25,372.05,15,357.33,11,401.98,19,334.16,13,329.77,17,340.66,15,220.18,12,703.89,996.08,785.58,929.6,933.06,886.41,561.14,0.306625142,965,0.126614496,5795.76,0.304109589
18199905,702.3,29,848.39,32,423.79,15,488.86,15,363,12,494.56,17,291.09,8,253.89,10,468.85,14,268.7,9,351.56,9,236,9,798.54,878.6,587.66,812.28,814.48,980.48,318.95,0.416226298,1135,0.236223751,5190.99,0.245205479
19379796,701.86,22,759.47,18,710.73,23,859.6,20,779.41,18,854.41,23,771.8,17,617.38,16,666.68,19,807.13,19,571.93,18,596.82,16,376.12,266.34,402.06,586.05,503.88,416.7,6146.07,0.27570431,997,0.107202763,8697.22,0.31369863
21029850,543.75,24,486.77,23,362.68,18,636.94,28,691.07,24,378.17,20,513.03,29,567.91,24,544.17,26,520.9,25,573.43,26,784.46,34,382.43,885.66,569.54,422.5,811.45,3131.3,400.4,0.241724138,669,0.110748405,6603.28,0.412328767
22459707,455.29,21,393.9,23,734.42,29,560.9,24,752.18,27,576.51,27,634.13,28,389.42,21,480.8,20,376.7,18,592.75,18,550.76,20,385.87,576.56,606.95,1291.14,1106.75,1692.12,838.37,0.257553957,725,0.127671086,6497.76,0.378082192
